Row.names	SYMBOL	GENENAME	logFC	AveExpr	t	P.Value	adj.P.Val
17005858	HIST1H2AI,HIST1H2AK,HIST1H2AL,HIST1H2AM,HIST1H2AG,HIST1H2AH	histone cluster 1, H2ai,histone cluster 1, H2ak,histone cluster 1, H2al,histone cluster 1, H2am,histone cluster 1, H2ag,histone cluster 1, H2ah	1.84831133333333	9.1522588	6.14783014299193	1.5845087497557e-06	1.48176204490247e-05
16859711	MAST3	microtubule associated serine/threonine kinase 3	1.093362	8.4810012	6.13550782687687	1.63583184415741e-06	1.52178703861065e-05
16708910	SFR1	SWI5-dependent homologous recombination repair protein 1	1.30755933333333	8.3554056	6.12759159106301	1.66968951411987e-06	1.54800949983052e-05
16886717	GALNT5	polypeptide N-acetylgalactosaminyltransferase 5	1.544353	9.8342408	6.12752442647385	1.66997979574982e-06	1.54800949983052e-05
17009736	TINAG	tubulointerstitial nephritis antigen	1.167601	4.8337596	6.12040267691641	1.70105176503694e-06	1.57272970470357e-05
16782862	NYNRIN	NYN domain and retroviral integrase containing	1.098487	7.5877312	6.12001463985743	1.70276149967396e-06	1.5738011415136e-05
16723697	PRR5L	proline rich 5 like	1.237456	6.7091656	6.1155967245389	1.72235059880698e-06	1.58984924902477e-05
16968122	FRAS1	Fraser extracellular matrix complex subunit 1	1.29921466666666	7.9388428	6.10889893613691	1.75248535992789e-06	1.61245585339065e-05
16773493	RASL11A	RAS-like, family 11, member A	1.24352866666666	6.6036012	6.1087097704137	1.75334417420155e-06	1.61272664883336e-05
16999083	SEMA6A	sema domain, transmembrane domain (TM), and cytoplasmic domain, (semaphorin) 6A	1.20603033333333	5.6066652	6.10516607196406	1.76951169185747e-06	1.62445949629422e-05
17080749	ATAD2	ATPase family, AAA domain containing 2	1.35116499999999	8.438942	6.10359062929067	1.77674782667443e-06	1.63005487027173e-05
16977868	ABCG2	ATP-binding cassette, sub-family G (WHITE), member 2 (Junior blood group)	2.385014	6.1843104	6.10256847375203	1.78145870596997e-06	1.63350881469136e-05
16963113	APOD	apolipoprotein D	2.084455	5.952022	6.09909079425805	1.79758155661894e-06	1.6449425845947e-05
16980160	INPP4B	inositol polyphosphate-4-phosphatase type II B	1.17643133333333	7.4147628	6.08917761551216	1.84435644550561e-06	1.68289426035292e-05
16828886	GINS2	GINS complex subunit 2 (Psf2 homolog)	2.140888	8.8252848	6.08480598156551	1.86537397625806e-06	1.69611295759759e-05
17005787	HIST1H2AG,HIST1H2AI,HIST1H2AK,HIST1H2AL,HIST1H2AM,HIST1H2AH	histone cluster 1, H2ag,histone cluster 1, H2ai,histone cluster 1, H2ak,histone cluster 1, H2al,histone cluster 1, H2am,histone cluster 1, H2ah	1.32176733333333	6.9919224	6.08352362301517	1.87158510674352e-06	1.70121905550606e-05
17056072	SKAP2	src kinase associated phosphoprotein 2	1.19734566666667	7.1544304	6.07725125324154	1.90226881181558e-06	1.7252672280876e-05
17005138	CAP2	CAP, adenylate cyclase-associated protein, 2 (yeast)	1.01535466666666	7.1617608	6.0628663837898	1.97457760547395e-06	1.7857457300027e-05
16796590	BCL11B	B-cell CLL/lymphoma 11B (zinc finger protein)	1.04010766666666	7.1056776	6.0562605221032	2.00871069761543e-06	1.81374386599795e-05
16760516	LPAR5	lysophosphatidic acid receptor 5	1.15846833333333	7.520516	6.04390888017644	2.07414546448492e-06	1.86399061890122e-05
16976821	PPBP	pro-platelet basic protein (chemokine (C-X-C motif) ligand 7)	1.28844233333333	3.8893044	6.04142074762412	2.087585910704e-06	1.87371165199191e-05
16697062	NMNAT2	nicotinamide nucleotide adenylyltransferase 2	1.61287666666666	6.5164	6.02867286063896	2.15784475480922e-06	1.92588149953591e-05
16662648	CDCA8	cell division cycle associated 8	1.23596133333333	8.9398928	6.02840960462941	2.15932064459446e-06	1.92595823521162e-05
16698286	REN	renin	2.79543566666666	6.3210324	6.02826901515908	2.16010924893398e-06	1.92595823521162e-05
16728141	GAL	galanin/GMAP prepropeptide	1.09203033333333	6.7003132	6.02539375409573	2.17630152386774e-06	1.93489594098884e-05
16878947	LTBP1	latent transforming growth factor beta binding protein 1	1.04094366666666	8.1493272	5.99559957768665	2.35150556658498e-06	2.06644609448681e-05
16824352	XYLT1	xylosyltransferase I	1.11536266666667	8.3996616	5.99415077660655	2.36038064763443e-06	2.07297001912905e-05
16988703	LMNB1	lamin B1	1.306744	7.9974084	5.98920337012332	2.39094406214389e-06	2.0946605615268e-05
16736337	USH1C	Usher syndrome 1C	1.38921266666666	9.0138696	5.97410359464956	2.48672677281756e-06	2.16926098237023e-05
16929497	ISX	intestine-specific homeobox	2.09248766666666	6.6445216	5.97211287838577	2.49964120389083e-06	2.17832538107624e-05
17048563	PEG10	paternally expressed 10	1.90464966666667	7.5676908	5.94671207905058	2.67051287710531e-06	2.30080642053896e-05
16825647	GDPD3	glycerophosphodiester phosphodiesterase domain containing 3	2.06592066666666	8.3133424	5.89304494945358	3.07146561890785e-06	2.59381322100438e-05
16670997	FLG-AS1	FLG antisense RNA 1	1.18191399999999	5.2584464	5.89186953963374	3.08089838081407e-06	2.59793936958315e-05
16773946	RFC3	replication factor C (activator 1) 3, 38kDa	1.50992633333333	9.5456728	5.8895906037008	3.0992706390099e-06	2.61111951889926e-05
16910609	TRIB3	tribbles pseudokinase 3	1.25838566666667	8.1973384	5.88922079622489	3.10226238039342e-06	2.61209943841614e-05
17123142	FANCD2,FANCD2P2	Fanconi anemia, complementation group D2,Fanconi anemia, complementation group D2 pseudogene 2	1.34860966666666	7.7033688	5.88153415858461	3.16511327916447e-06	2.65406871947314e-05
16801604	GCNT3	glucosaminyl (N-acetyl) transferase 3, mucin type	1.9861	7.733746	5.86910785107592	3.26945622286149e-06	2.73194193714331e-05
16868481	OLFM2	olfactomedin 2	1.70157999999999	6.822346	5.86682734940408	3.28898017239521e-06	2.74664935823323e-05
17088527	TLR4	toll-like receptor 4	1.58451933333333	6.9400836	5.84178019427449	3.51133820153287e-06	2.90432603009822e-05
16845349	BRCA1,LOC101929767	breast cancer 1, early onset,uncharacterized LOC101929767	1.25475033333333	7.1041392	5.83306653642007	3.59221050214844e-06	2.95813835563015e-05
17114241	HS6ST2	heparan sulfate 6-O-sulfotransferase 2	1.250683	5.2850528	5.83272098033588	3.59545620252014e-06	2.95933702822811e-05
16721535	ZNF215	zinc finger protein 215	1.985747	6.5607272	5.82409658766325	3.67743044034462e-06	3.01637985214486e-05
16792859	PYGL	phosphorylase, glycogen, liver	1.92640699999999	7.9046152	5.80973544300675	3.81814941889589e-06	3.11125815026916e-05
16785897	SMOC1	SPARC related modular calcium binding 1	1.61278966666666	8.5535408	5.8073592227759	3.84195271388511e-06	3.12263860833524e-05
16816948	HS3ST2	heparan sulfate (glucosamine) 3-O-sulfotransferase 2	1.38225133333333	5.6449408	5.79871053360517	3.92986348722244e-06	3.18051756278918e-05
16698023	UBE2T	ubiquitin-conjugating enzyme E2T	1.08460866666666	9.4129892	5.79549697676175	3.9630440646375e-06	3.20555509293966e-05
16971573	MND1	meiotic nuclear divisions 1	1.299362	6.7752632	5.78917350186888	4.02916466361447e-06	3.24798786093965e-05
16923239	PDE9A	phosphodiesterase 9A	1.039497	8.2072012	5.7861167200982	4.06152635412209e-06	3.26947721642474e-05
16956591	STX19	syntaxin 19	1.05710466666666	6.6447948	5.77426299075541	4.1895254369543e-06	3.34892423638353e-05
16979432	NDNF	neuron-derived neurotrophic factor	1.96172133333333	6.2756728	5.74845022881054	4.48255022609711e-06	3.54644080336107e-05
16714581	SLC16A9	solute carrier family 16, member 9	1.63197766666667	5.1042056	5.74301038821767	4.54689969475488e-06	3.59337143511624e-05
16853631	EPB41L3	erythrocyte membrane protein band 4.1-like 3	1.38639833333333	6.479752	5.7383653186253	4.60258620403647e-06	3.62634542920899e-05
16807605	OIP5	Opa interacting protein 5	1.51510333333333	7.052116	5.73423680025443	4.65265852369087e-06	3.66276663993729e-05
16914042	HNF4A	hepatocyte nuclear factor 4, alpha	1.16282266666666	10.3692896	5.72582853644103	4.75634645086141e-06	3.73718541679482e-05
16733104	CHEK1	checkpoint kinase 1	1.25350666666666	7.832434	5.72214810106643	4.80246422359851e-06	3.76823950573979e-05
17111895	IL2RG	interleukin 2 receptor, gamma	2.39543	8.298036	5.71751521856512	4.86115968270347e-06	3.80593233694589e-05
17021845	MMS22L	MMS22-like, DNA repair protein	1.15381933333333	7.1873496	5.70956654381921	4.96355799644058e-06	3.87230716549184e-05
17016496	HIST1H2AK	histone cluster 1, H2ak	1.165737	8.0509232	5.67863161741859	5.383259796404e-06	4.14316673285199e-05
16915182	PCK1	phosphoenolpyruvate carboxykinase 1 (soluble)	1.369645	5.87922	5.67669952928871	5.4106325948801e-06	4.15863230032633e-05
16731654	TAGLN	transgelin	1.00929	7.005414	5.67412156882145	5.44737485775816e-06	4.18349602987346e-05
16755928	PARPBP	PARP1 binding protein	1.14786033333333	7.1700772	5.66728004757303	5.5461100080187e-06	4.24221731778009e-05
16702571	MCM10	minichromosome maintenance 10 replication initiation factor	1.72776766666666	7.8639296	5.66291769976553	5.6100081604785e-06	4.28535623360188e-05
16728778	P2RY2	purinergic receptor P2Y, G-protein coupled, 2	1.58023433333333	7.3529396	5.64548721062025	5.87283315133317e-06	4.45396788692427e-05
16927052	CDC45	cell division cycle 45	1.44240533333333	8.1989772	5.63438888214401	6.04662422967194e-06	4.56758349067947e-05
16829764	GSG2	germ cell associated 2 (haspin)	1.421662	7.6639632	5.63196515754084	6.08526357847034e-06	4.59015260905229e-05
17083255	GLIS3-AS1	GLIS3 antisense RNA 1	1.66646133333333	7.0088068	5.62484705948216	6.20018869031109e-06	4.66909674325606e-05
16692073	NUDT4P1,NUDT4P2	nudix (nucleoside diphosphate linked moiety X)-type motif 4 pseudogene 1,nudix (nucleoside diphosphate linked moiety X)-type motif 4 pseudogene 2	1.04535333333333	7.672788	5.61500368153938	6.36273479019633e-06	4.77480877912054e-05
17125726	PPP1R12B	protein phosphatase 1, regulatory subunit 12B	1.10341399999999	7.5896004	5.59763289055719	6.66015160399121e-06	4.95763082789017e-05
16780885	FAM155A	family with sequence similarity 155, member A	1.94177133333333	6.5946628	5.59644688618608	6.68096257833756e-06	4.97053176824286e-05
17087900	ZNF462	zinc finger protein 462	1.573384	8.0709624	5.59087734923927	6.77957332159387e-06	5.01776244105221e-05
16700515	SIPA1L2	signal-induced proliferation-associated 1 like 2	1.08480599999999	7.5875936	5.5883304003561	6.8251562710148e-06	5.04757674104638e-05
16692555	RNVU1-15	RNA, variant U1 small nuclear 15	1.05509033333333	6.4156852	5.5848242788499	6.88841208709063e-06	5.08514327948558e-05
17005600	HIST1H2BH	histone cluster 1, H2bh	1.20223266666666	6.0747036	5.5844420745701	6.89534330913106e-06	5.08894505292083e-05
16871467	HSPB6	heat shock protein, alpha-crystallin-related, B6	1.10605666666666	5.700566	5.58427929059623	6.89829751112133e-06	5.0898104750833e-05
17084904	MELK	maternal embryonic leucine zipper kinase	1.38917066666666	8.5093304	5.5797205746754	6.98154988636141e-06	5.14724899879895e-05
16767642	LOC100507377	uncharacterized LOC100507377	1.05518433333333	5.4911196	5.57574526976779	7.05497518813701e-06	5.19735910649526e-05
17051441	STRIP2	striatin interacting protein 2	1.152543	7.2312768	5.57415713197387	7.08452607685337e-06	5.21509470470559e-05
16979225	PRSS12	protease, serine, 12 (neurotrypsin, motopsin)	1.12766933333333	8.0636316	5.5538694676033	7.47319991214701e-06	5.47019852139707e-05
16902279	TFCP2L1	transcription factor CP2-like 1	1.12426666666666	9.393094	5.54638402145411	7.62198115812772e-06	5.57053926084806e-05
17123310	PROS1	protein S (alpha)	1.006512	4.3821832	5.54607088630793	7.62826977103241e-06	5.57325478008262e-05
17013773	AKAP12	A kinase (PRKA) anchor protein 12	1.19152966666666	6.6996288	5.54064886359532	7.73799271361105e-06	5.64521741152079e-05
16692557	RNVU1-15	RNA, variant U1 small nuclear 15	1.06235666666666	6.027178	5.52796391174521	8.00095337156851e-06	5.80444989518387e-05
16810543	KIAA0101	KIAA0101	1.208102	7.3096372	5.52153255381105	8.13770171225089e-06	5.88721195789556e-05
16872029	LGALS4	lectin, galactoside-binding, soluble, 4	1.381106	12.1114656	5.50915388277527	8.40757826851939e-06	6.05638183442588e-05
16840611	YBX2	Y box binding protein 2	1.45459433333333	7.3786596	5.49308003853134	8.77153524271283e-06	6.28568361608123e-05
16717272	LOXL4	lysyl oxidase-like 4	2.43527	8.434812	5.49230908609124	8.78938575276435e-06	6.2949100418833e-05
16731515	NXPE2	neurexophilin and PC-esterase domain family, member 2	1.38250466666666	4.3800708	5.48224139111447	9.02588219667505e-06	6.44651071192024e-05
16957170	KIAA1524	KIAA1524	1.424067	7.3777492	5.47603603487624	9.17483563579932e-06	6.53655559299628e-05
16767335	CPM	carboxypeptidase M	1.556885	6.543708	5.47104828430782	9.29635656721246e-06	6.60501394600081e-05
17077680	TTPA	tocopherol (alpha) transfer protein	1.38875666666666	6.321998	5.44317638817305	1.00059167588795e-05	7.04606940804607e-05
16945101	MCM2	minichromosome maintenance complex component 2	1.16611666666666	8.796598	5.42015317088742	1.06330513249737e-05	7.4295750765109e-05
17064679	XRCC2	X-ray repair complementing defective repair in Chinese hamster cells 2	1.15703766666666	7.4993836	5.40968216049789	1.09312352074599e-05	7.6150806789057e-05
16708796	INA	internexin neuronal intermediate filament protein, alpha	1.275968	7.3935048	5.40649469676908	1.1023667050402e-05	7.67198889069272e-05
17077004	SNAI2	snail family zinc finger 2	1.66721833333333	6.876736	5.39483203763192	1.13686304244897e-05	7.87179841486298e-05
16684800	TMEM54	transmembrane protein 54	1.07777233333333	10.3420164	5.39417468076827	1.1388394666027e-05	7.88357274566819e-05
16977052	CXCL10	chemokine (C-X-C motif) ligand 10	1.52548733333333	4.2682864	5.38352125144888	1.1713572498529e-05	8.07541150363118e-05
17087716	SMC2	structural maintenance of chromosomes 2	1.21458133333333	8.6415348	5.3733048991653	1.20341923955029e-05	8.27050378992354e-05
16708049	MARVELD1	MARVEL domain containing 1	1.11809299999999	8.0359368	5.36330135318477	1.23566982930321e-05	8.45148464289286e-05
17081347	TMEM71	transmembrane protein 71	1.35975	5.225024	5.35736866901679	1.25520604285141e-05	8.57279020755964e-05
16862439	AXL	AXL receptor tyrosine kinase	1.33587399999999	6.9312884	5.32301982088176	1.3745885540078e-05	9.28822620611374e-05
16870925	ZNF724P	zinc finger protein 724, pseudogene	1.691281	6.1904256	5.30822318645268	1.42947813948522e-05	9.62043839033059e-05
16828608	CDYL2	chromodomain protein, Y-like 2	1.15324133333333	6.6480328	5.3011490723413	1.45649452529237e-05	9.77922258356705e-05
16901974	IL1A	interleukin 1, alpha	1.64856733333333	4.9744204	5.2943309838234	1.48301937788826e-05	9.94329514360238e-05
17067102	CDCA2	cell division cycle associated 2	1.34215199999999	7.8944052	5.29028053985053	1.49900670917649e-05	0.000100328054327728
16755750	UTP20	UTP20, small subunit (SSU) processome component, homolog (yeast)	1.09216199999999	8.2668852	5.28263438171414	1.5296607771959e-05	0.000102104856877826
16798919	ARHGAP11A	Rho GTPase activating protein 11A	1.34824833333333	8.396054	5.27837211303133	1.54702156057422e-05	0.000103047001548251
17100839	LINC00960	long intergenic non-protein coding RNA 960	2.374047	7.0578532	5.27272934724696	1.57031064162734e-05	0.00010436800982208
16857192	CHAF1A	chromatin assembly factor 1, subunit A (p150)	1.02842633333333	8.1170808	5.27075455571103	1.57854414852885e-05	0.000104877739021676
17019707	CYP39A1	cytochrome P450, family 39, subfamily A, polypeptide 1	1.01109166666666	6.352154	5.26813194148823	1.5895458054209e-05	0.000105510534653973
16854301	ANKRD29	ankyrin repeat domain 29	1.142695	7.240216	5.26610146175393	1.59811645898671e-05	0.000105956345130637
16856538	EFNA2	ephrin-A2	1.540965	7.33323	5.26537623428485	1.60118889845894e-05	0.000106088579678516
17005603	HIST1H2BI	histone cluster 1, H2bi	1.37647233333333	5.4626344	5.26517391301034	1.60204709587342e-05	0.000106118440718775
16919044	RBL1	retinoblastoma-like 1	1.07312299999999	7.8858508	5.26021212447043	1.62323923100616e-05	0.000107248662327972
17078943	CALB1	calbindin 1, 28kDa	1.670587	5.4165452	5.25638817939581	1.6397637875581e-05	0.000108190327128747
17112498	POF1B	premature ovarian failure, 1B	1.07484266666666	10.6039736	5.23286498323135	1.74520396832133e-05	0.000113912622953385
16915740	NTSR1	neurotensin receptor 1 (high affinity)	1.54958933333333	7.6446336	5.23285875453804	1.74523277212001e-05	0.000113912622953385
16755692	GAS2L3	growth arrest-specific 2 like 3	1.04631633333333	7.5991988	5.22015347158327	1.80499311663596e-05	0.000117197382611756
16912379	TPX2	TPX2, microtubule-associated	1.25073566666667	9.9639864	5.21568300059792	1.82650618504506e-05	0.000118325295239347
16979515	CCNA2	cyclin A2	1.34692266666666	10.0035336	5.21394325949928	1.83494779033808e-05	0.000118818276115523
16748346	LOC101928100	uncharacterized LOC101928100	1.63498933333333	7.8474576	5.20810541961721	1.86356197554147e-05	0.000120343811209865
16667206	CCDC18	coiled-coil domain containing 18	1.184146	6.6315156	5.20568691953699	1.87554728603476e-05	0.000120899166098211
17049557	TRIP6,MIR6875	thyroid hormone receptor interactor 6,microRNA 6875	1.34492033333333	8.1455832	5.20175431696561	1.89520167928128e-05	0.000122000939106325
16967875	PARM1	prostate androgen-regulated mucin-like protein 1	1.18973599999999	10.3413216	5.20138073833014	1.89707948862919e-05	0.000122066810609566
16903491	RND3	Rho family GTPase 3	1.01162133333333	7.3411828	5.19771563106522	1.91560178971105e-05	0.000123175393946106
16867572	FUT3	fucosyltransferase 3 (galactoside 3(4)-L-fucosyltransferase, Lewis blood group)	1.08651	8.167982	5.18147361261332	1.99989649674767e-05	0.000127847489406096
16766318	PRIM1	primase, DNA, polypeptide 1 (49kDa)	1.22541033333333	8.2207772	5.16888034996322	2.06781245526065e-05	0.000131541603282881
17075776	PBK	PDZ binding kinase	1.672537	8.4467932	5.1672192982986	2.07694192808746e-05	0.000131975431369063
16830173	FAM64A	family with sequence similarity 64, member A	1.35988	7.752992	5.16047502623359	2.11442777795855e-05	0.000133999749752657
16929573	MCM5	minichromosome maintenance complex component 5	1.10494433333333	9.0730136	5.14799373327434	2.18560353559485e-05	0.000137990071620794
16957951	POLQ	polymerase (DNA directed), theta	1.32185666666666	6.95932	5.13457293469186	2.26482520049186e-05	0.000142206134401872
16665878	IL23R	interleukin 23 receptor	1.21284566666666	4.9091784	5.1309922247933	2.28644503260519e-05	0.000143248789773021
16714348	A1CF	APOBEC1 complementation factor	1.39162266666667	5.4316136	5.12933620522163	2.29651383780927e-05	0.000143785018260734
16820157	HSD11B2	hydroxysteroid (11-beta) dehydrogenase 2	1.367428	7.5822568	5.09845195306141	2.49267061960277e-05	0.00015437482534453
